model,domain,lead_day,metric,mean,ci_lower,ci_upper,n_initializations,bootstrap_reps,block_days,seed_base,lead_seed
U-Net,kara,19,r,0.8719604690159422,0.7931942787300862,0.9360051490852562,282,5000,7,20260816,20260835
U-Net,kara,20,r,0.8671598589312378,0.787254361350052,0.9355738623709962,282,5000,7,20260816,20260836
U-Net,kara,21,r,0.8623738182454415,0.7765206879328962,0.932537473328959,282,5000,7,20260816,20260837
U-Net,kara,22,r,0.8567778177224803,0.7699864984813616,0.9324433366165086,282,5000,7,20260816,20260838
U-Net,kara,23,r,0.8512366160542882,0.762437130415692,0.9319955195992784,282,5000,7,20260816,20260839
U-Net,kara,24,r,0.8455762822846051,0.7575115441854047,0.9322544853991728,282,5000,7,20260816,20260840
U-Net,kara,25,r,0.840154874179294,0.7514535098932654,0.9316317209459698,282,5000,7,20260816,20260841
U-Net,kara,26,r,0.8334784587334196,0.7435049781614462,0.9306925865121156,282,5000,7,20260816,20260842
U-Net,kara,27,r,0.8303444918607976,0.7434767618398197,0.929765165509303,282,5000,7,20260816,20260843
U-Net,kara,28,r,0.8250430206041227,0.7365508525421938,0.9290924553318866,282,5000,7,20260816,20260844
U-Net,kara,29,r,0.8195676088968886,0.7272301809084153,0.9266771691148876,282,5000,7,20260816,20260845
U-Net,kara,30,r,0.815854087891395,0.7269951511942904,0.9258011088358832,282,5000,7,20260816,20260846
U-Net,laptev,1,r,0.9958649424097672,0.9945510921135072,0.9971908104427988,282,5000,7,20260816,20260817
U-Net,laptev,2,r,0.9909709217676684,0.9886542136413043,0.9938688336938176,282,5000,7,20260816,20260818
U-Net,laptev,3,r,0.9861028001498824,0.9830746507568396,0.9902900719561708,282,5000,7,20260816,20260819
U-Net,laptev,4,r,0.9812778319452516,0.977235323057308,0.9866552563570116,282,5000,7,20260816,20260820
U-Net,laptev,5,r,0.9763498333507016,0.971507684711348,0.9829804848194026,282,5000,7,20260816,20260821
U-Net,laptev,6,r,0.971491150534342,0.9657226038174151,0.979521047230136,282,5000,7,20260816,20260822
U-Net,laptev,7,r,0.9666154430556592,0.9601519570200217,0.975386963786183,282,5000,7,20260816,20260823
U-Net,laptev,8,r,0.961822551041,0.9550253639991972,0.9713792122291992,282,5000,7,20260816,20260824
U-Net,laptev,9,r,0.9575141231677218,0.9505277370987764,0.9672345069797827,282,5000,7,20260816,20260825
U-Net,laptev,10,r,0.9530164459472068,0.9447494485163368,0.9637241292525398,282,5000,7,20260816,20260826
U-Net,laptev,11,r,0.9491887850799232,0.9401872992564224,0.9597592619159728,282,5000,7,20260816,20260827
U-Net,laptev,12,r,0.9451091644713884,0.9348487852032504,0.9562516817737196,282,5000,7,20260816,20260828
U-Net,laptev,13,r,0.9413815076717124,0.9298642448219492,0.9525122355448165,282,5000,7,20260816,20260829
U-Net,laptev,14,r,0.9373187658618112,0.9248147566946217,0.9489152494161688,282,5000,7,20260816,20260830
U-Net,laptev,15,r,0.9329593909516752,0.918962140029336,0.9452716560717273,282,5000,7,20260816,20260831
U-Net,laptev,16,r,0.9287498908988132,0.9142179345414227,0.9417452444230346,282,5000,7,20260816,20260832
U-Net,laptev,17,r,0.9240625651693978,0.9084802423072942,0.937922430269529,282,5000,7,20260816,20260833
U-Net,laptev,18,r,0.9191569113385925,0.902167105362549,0.9340495936653106,282,5000,7,20260816,20260834
U-Net,laptev,19,r,0.9143134977319736,0.8967606025468399,0.93091396625572,282,5000,7,20260816,20260835
U-Net,laptev,20,r,0.9090947500585328,0.8914279036527472,0.9270711449148752,282,5000,7,20260816,20260836
U-Net,laptev,21,r,0.904405835881065,0.8862202540429381,0.9230761828028168,282,5000,7,20260816,20260837
U-Net,laptev,22,r,0.8993968702389054,0.881094898464298,0.91966624572054,282,5000,7,20260816,20260838
U-Net,laptev,23,r,0.8934159829343048,0.8744324844456328,0.9152190130828212,282,5000,7,20260816,20260839
U-Net,laptev,24,r,0.8878896154502454,0.8694405597377541,0.912443559837699,282,5000,7,20260816,20260840
U-Net,laptev,25,r,0.882846919629386,0.8636508829402447,0.908979875826456,282,5000,7,20260816,20260841
U-Net,laptev,26,r,0.878239729066757,0.8589651456277272,0.9050945730237648,282,5000,7,20260816,20260842
U-Net,laptev,27,r,0.8718205659101134,0.8524121226537981,0.900952655384428,282,5000,7,20260816,20260843
U-Net,laptev,28,r,0.8651998883959479,0.8459277592887443,0.8966619894693807,282,5000,7,20260816,20260844
U-Net,laptev,29,r,0.8594468611141587,0.8400015040632761,0.8926412114104446,282,5000,7,20260816,20260845
U-Net,laptev,30,r,0.8506330922808997,0.8310364919287516,0.8887058608037713,282,5000,7,20260816,20260846
U-Net,east_siberian,1,r,0.991504342487222,0.9883263480661966,0.9952603798320692,282,5000,7,20260816,20260817
U-Net,east_siberian,2,r,0.9816355690266898,0.9741815366784952,0.9896607235124992,282,5000,7,20260816,20260818
U-Net,east_siberian,3,r,0.9722745711879088,0.9608435236124502,0.984262077416114,282,5000,7,20260816,20260819
U-Net,east_siberian,4,r,0.9635568748269504,0.9478757354639812,0.9797149527431184,282,5000,7,20260816,20260820
U-Net,east_siberian,5,r,0.955791860448956,0.936217828532408,0.975406841881314,282,5000,7,20260816,20260821
U-Net,east_siberian,6,r,0.9486639726149496,0.9261247341603884,0.9718062290457188,282,5000,7,20260816,20260822
U-Net,east_siberian,7,r,0.9425601551187366,0.9178159554448234,0.9671924024688704,282,5000,7,20260816,20260823
U-Net,east_siberian,8,r,0.9369052600142854,0.9107207803560892,0.9632104037820268,282,5000,7,20260816,20260824
U-Net,east_siberian,9,r,0.9315691814897102,0.9044256106601332,0.9591271228091018,282,5000,7,20260816,20260825
U-Net,east_siberian,10,r,0.9258767567143852,0.8973816074787736,0.956228906564513,282,5000,7,20260816,20260826
U-Net,east_siberian,11,r,0.9214445777826068,0.891768400038437,0.9524338433327082,282,5000,7,20260816,20260827
U-Net,east_siberian,12,r,0.9168104082896188,0.8858385809835431,0.9501743887141234,282,5000,7,20260816,20260828
U-Net,east_siberian,13,r,0.9125864985216804,0.8802749147712026,0.9455353209496632,282,5000,7,20260816,20260829
U-Net,east_siberian,14,r,0.9087031420179028,0.8747824451918373,0.9432776664862104,282,5000,7,20260816,20260830
U-Net,east_siberian,15,r,0.9042826107104468,0.8675170555858557,0.9414473881355648,282,5000,7,20260816,20260831
U-Net,east_siberian,16,r,0.9005222903883716,0.8643706891982625,0.9377309027911804,282,5000,7,20260816,20260832
U-Net,east_siberian,17,r,0.8960554517443019,0.8579187143076238,0.934919163320736,282,5000,7,20260816,20260833
U-Net,east_siberian,18,r,0.8914696510009436,0.853567590804708,0.9304113785342688,282,5000,7,20260816,20260834
U-Net,east_siberian,19,r,0.8866304268623775,0.849937703285071,0.929063327400168,282,5000,7,20260816,20260835
U-Net,east_siberian,20,r,0.8811626502804786,0.8438278121138567,0.925571097562715,282,5000,7,20260816,20260836
U-Net,east_siberian,21,r,0.8762487376102446,0.8396315207570679,0.9217492941429274,282,5000,7,20260816,20260837
U-Net,east_siberian,22,r,0.8710183189791565,0.8324328326030447,0.91767919519427,282,5000,7,20260816,20260838
U-Net,east_siberian,23,r,0.8651212432973903,0.8269610625198757,0.9147141090634348,282,5000,7,20260816,20260839
U-Net,east_siberian,24,r,0.8590016031721335,0.8208037752113089,0.9111356284751688,282,5000,7,20260816,20260840
U-Net,east_siberian,25,r,0.8532435698486944,0.8140076224081273,0.906183708378501,282,5000,7,20260816,20260841
U-Net,east_siberian,26,r,0.8484699133932689,0.8104382764498735,0.902502047775966,282,5000,7,20260816,20260842
U-Net,east_siberian,27,r,0.8413981685359456,0.8030320169468831,0.8969635097873943,282,5000,7,20260816,20260843
U-Net,east_siberian,28,r,0.835168980716062,0.7976475781842538,0.8915753757646822,282,5000,7,20260816,20260844
U-Net,east_siberian,29,r,0.8291371303209489,0.7912053827759364,0.8870969809451779,282,5000,7,20260816,20260845
U-Net,east_siberian,30,r,0.8221849055555657,0.7829105950630473,0.8810522078544466,282,5000,7,20260816,20260846
U-Net,chukchi,1,r,0.9897176362807808,0.9829810742019288,0.9941156446086836,282,5000,7,20260816,20260817
U-Net,chukchi,2,r,0.9767347535851252,0.9591272441629742,0.9877947482820012,282,5000,7,20260816,20260818
U-Net,chukchi,3,r,0.9640418789570456,0.9354617312543936,0.982320391733434,282,5000,7,20260816,20260819
U-Net,chukchi,4,r,0.9525497782713538,0.9135972834162857,0.9763360175567428,282,5000,7,20260816,20260820
U-Net,chukchi,5,r,0.9453192445981125,0.9064949228232756,0.9711159480510768,282,5000,7,20260816,20260821
U-Net,chukchi,6,r,0.9372495116892916,0.8946306583657314,0.966086615575842,282,5000,7,20260816,20260822
U-Net,chukchi,7,r,0.9347269979555712,0.9010846362462706,0.9614319891276492,282,5000,7,20260816,20260823
U-Net,chukchi,8,r,0.9287433655001796,0.8972477532860245,0.956060656924659,282,5000,7,20260816,20260824
U-Net,chukchi,9,r,0.9247618139575072,0.8956421249547971,0.9519733381962252,282,5000,7,20260816,20260825
U-Net,chukchi,10,r,0.9188244975903076,0.890189034368906,0.9470866636890622,282,5000,7,20260816,20260826
U-Net,chukchi,11,r,0.91634919290783,0.8908478146952425,0.943080251903608,282,5000,7,20260816,20260827
U-Net,chukchi,12,r,0.9108645352007354,0.8846242134307205,0.9387210233803404,282,5000,7,20260816,20260828
U-Net,chukchi,13,r,0.9061507252903358,0.8784577686463132,0.9354846470800984,282,5000,7,20260816,20260829
U-Net,chukchi,14,r,0.9031640936262324,0.8756697842595338,0.93281853181189,282,5000,7,20260816,20260830
U-Net,chukchi,15,r,0.899029695124114,0.8694533060511576,0.9286437725969756,282,5000,7,20260816,20260831
U-Net,chukchi,16,r,0.8945430767390739,0.8629481219898613,0.9244701801136236,282,5000,7,20260816,20260832
U-Net,chukchi,17,r,0.8909723628291414,0.8570124659020301,0.9215146144115562,282,5000,7,20260816,20260833
U-Net,chukchi,18,r,0.8856094390340591,0.8492848332484493,0.9173484282758144,282,5000,7,20260816,20260834
U-Net,chukchi,19,r,0.8812977849788812,0.8418589717155014,0.9144916010002712,282,5000,7,20260816,20260835
U-Net,chukchi,20,r,0.8764055745352256,0.835566999139076,0.9092286067532028,282,5000,7,20260816,20260836
U-Net,chukchi,21,r,0.8725293705191327,0.8297708500750072,0.905581491880147,282,5000,7,20260816,20260837
U-Net,chukchi,22,r,0.8680418199730954,0.824692012800091,0.9009885480848712,282,5000,7,20260816,20260838
U-Net,chukchi,23,r,0.8631463539475943,0.8188716465337001,0.896785597852083,282,5000,7,20260816,20260839
U-Net,chukchi,24,r,0.8585862205686045,0.8122128634803591,0.8929300223475718,282,5000,7,20260816,20260840
U-Net,chukchi,25,r,0.8533711950331528,0.8051503291027872,0.887483722515647,282,5000,7,20260816,20260841
U-Net,chukchi,26,r,0.8483175926313666,0.7988006718910302,0.8829638318841396,282,5000,7,20260816,20260842
U-Net,chukchi,27,r,0.8436135816875534,0.7927164255182805,0.8780136343470141,282,5000,7,20260816,20260843
U-Net,chukchi,28,r,0.8379902217150293,0.7862734228666882,0.8735569177655453,282,5000,7,20260816,20260844
U-Net,chukchi,29,r,0.8331425777601585,0.7814930729780777,0.8694846291515343,282,5000,7,20260816,20260845
U-Net,chukchi,30,r,0.8279791652008128,0.7734877417045907,0.8652158582099029,282,5000,7,20260816,20260846
GNN,pan_arctic,1,rmse,0.0274441538643992,0.0251498350636653,0.0291285599130616,282,5000,7,20260816,20260817
GNN,pan_arctic,2,rmse,0.0409072132664267,0.0380063520363244,0.0427591091805443,282,5000,7,20260816,20260818
GNN,pan_arctic,3,rmse,0.0515786939958151,0.0482141204883085,0.0536582139331753,282,5000,7,20260816,20260819
GNN,pan_arctic,4,rmse,0.0607492465440739,0.0568547333680533,0.0630823513822708,282,5000,7,20260816,20260820
GNN,pan_arctic,5,rmse,0.0690559589041284,0.0647817549566006,0.0716417253462313,282,5000,7,20260816,20260821
GNN,pan_arctic,6,rmse,0.0768349147042358,0.0721207355161468,0.0798112648602215,282,5000,7,20260816,20260822
GNN,pan_arctic,7,rmse,0.0845497132261579,0.0793348250871603,0.0877101998312393,282,5000,7,20260816,20260823
GNN,pan_arctic,8,rmse,0.0913645849384644,0.0857599273059432,0.0945314128299998,282,5000,7,20260816,20260824
GNN,pan_arctic,9,rmse,0.0978442494910039,0.0914869835369686,0.1012330483699421,282,5000,7,20260816,20260825
GNN,pan_arctic,10,rmse,0.1038376157350966,0.0968501803510499,0.1072686155556932,282,5000,7,20260816,20260826
GNN,pan_arctic,11,rmse,0.1093731723944129,0.1021080407023236,0.1128608824310987,282,5000,7,20260816,20260827
GNN,pan_arctic,12,rmse,0.1154437616014841,0.1073240816555384,0.1195360863017954,282,5000,7,20260816,20260828
GNN,pan_arctic,13,rmse,0.1207474040468911,0.1122768488955216,0.1251577097877353,282,5000,7,20260816,20260829
GNN,pan_arctic,14,rmse,0.1266561159669928,0.1177451702009737,0.1315219611437056,282,5000,7,20260816,20260830
GNN,pan_arctic,15,rmse,0.1320706490232372,0.1223023185847018,0.1373315788941719,282,5000,7,20260816,20260831
GNN,pan_arctic,16,rmse,0.1368139567296344,0.1268961037009365,0.1422775401689367,282,5000,7,20260816,20260832
GNN,pan_arctic,17,rmse,0.1422524698710739,0.1317026239268406,0.14777993667618,282,5000,7,20260816,20260833
GNN,pan_arctic,18,rmse,0.1470840977383842,0.1356812933783552,0.1532501044430231,282,5000,7,20260816,20260834
GNN,pan_arctic,19,rmse,0.1518541474307901,0.1397038307910558,0.1580657113441131,282,5000,7,20260816,20260835
GNN,pan_arctic,20,rmse,0.1564541559032726,0.1438465736433961,0.1627631234558797,282,5000,7,20260816,20260836
GNN,pan_arctic,21,rmse,0.1614316764474773,0.1484810539752437,0.1680849968713648,282,5000,7,20260816,20260837
GNN,pan_arctic,22,rmse,0.165427638664541,0.1517946421767564,0.1720905957928706,282,5000,7,20260816,20260838
GNN,pan_arctic,23,rmse,0.1699694772783184,0.1564110718821632,0.176909132156098,282,5000,7,20260816,20260839
GNN,pan_arctic,24,rmse,0.1744975301492776,0.1601049742827081,0.1812976947662279,282,5000,7,20260816,20260840
GNN,pan_arctic,25,rmse,0.1789786696672026,0.1642997221631081,0.1862645974436875,282,5000,7,20260816,20260841
GNN,pan_arctic,26,rmse,0.1830161584422746,0.1672761963808792,0.1900723160950181,282,5000,7,20260816,20260842
GNN,pan_arctic,27,rmse,0.1878112605737504,0.1716777582741067,0.1950218559801909,282,5000,7,20260816,20260843
GNN,pan_arctic,28,rmse,0.1924710538866611,0.175798104738144,0.1997528845839437,282,5000,7,20260816,20260844
GNN,pan_arctic,29,rmse,0.1970380081110442,0.1800568744962375,0.2043357726225341,282,5000,7,20260816,20260845
GNN,pan_arctic,30,rmse,0.201287091438946,0.1839201228725527,0.2091752941322195,282,5000,7,20260816,20260846
GNN,combined_nsr,1,rmse,0.0252746163918697,0.0222404626751903,0.027406053208114,282,5000,7,20260816,20260817
GNN,combined_nsr,2,rmse,0.0388498698262308,0.0345616315219596,0.0417271670522606,282,5000,7,20260816,20260818
GNN,combined_nsr,3,rmse,0.0502615316943214,0.0450293655859813,0.0537189208781322,282,5000,7,20260816,20260819
GNN,combined_nsr,4,rmse,0.0605031404518587,0.0542914443903389,0.0648592102393074,282,5000,7,20260816,20260820
GNN,combined_nsr,5,rmse,0.0699684485535966,0.0626447813030007,0.0748012209901905,282,5000,7,20260816,20260821
GNN,combined_nsr,6,rmse,0.0786585301095897,0.0705413786469345,0.0843033377699395,282,5000,7,20260816,20260822
GNN,combined_nsr,7,rmse,0.0873558563044637,0.0782481843414921,0.0933998659132167,282,5000,7,20260816,20260823
GNN,combined_nsr,8,rmse,0.0947295840916346,0.084998355057677,0.1010080996303122,282,5000,7,20260816,20260824
GNN,combined_nsr,9,rmse,0.1018324168731684,0.0911697792546618,0.1083875218800682,282,5000,7,20260816,20260825
GNN,combined_nsr,10,rmse,0.1083840425432235,0.096868618395557,0.1150614244423561,282,5000,7,20260816,20260826
GNN,combined_nsr,11,rmse,0.114202729410477,0.1021912963164927,0.121475158886716,282,5000,7,20260816,20260827
GNN,combined_nsr,12,rmse,0.1207131228250871,0.1076738964781776,0.1284128709678119,282,5000,7,20260816,20260828
GNN,combined_nsr,13,rmse,0.126405487718043,0.1127584308460981,0.1348536098014596,282,5000,7,20260816,20260829
GNN,combined_nsr,14,rmse,0.1331833667612638,0.1186590877212226,0.1418569990554652,282,5000,7,20260816,20260830
GNN,combined_nsr,15,rmse,0.1390344097561057,0.1235245184785296,0.1483628387096954,282,5000,7,20260816,20260831
GNN,combined_nsr,16,rmse,0.1440738497291411,0.1280279558098115,0.1534222090642792,282,5000,7,20260816,20260832
GNN,combined_nsr,17,rmse,0.1499102557582399,0.1328837500446688,0.1597722962821368,282,5000,7,20260816,20260833
GNN,combined_nsr,18,rmse,0.1549434452705348,0.136910997518165,0.1654668487940573,282,5000,7,20260816,20260834
GNN,combined_nsr,19,rmse,0.1600375624736662,0.1406473645864166,0.170106348067152,282,5000,7,20260816,20260835
GNN,combined_nsr,20,rmse,0.1650224337006767,0.1453902860054501,0.1750204330862714,282,5000,7,20260816,20260836
GNN,combined_nsr,21,rmse,0.170588624536761,0.1497628570447377,0.1813258081567671,282,5000,7,20260816,20260837
GNN,combined_nsr,22,rmse,0.1745293632948813,0.153437052029141,0.185170410551145,282,5000,7,20260816,20260838
GNN,combined_nsr,23,rmse,0.1794142320026824,0.1577906783332409,0.1893036240093487,282,5000,7,20260816,20260839
GNN,combined_nsr,24,rmse,0.1845176230538833,0.161915659351016,0.1942769667400004,282,5000,7,20260816,20260840
GNN,combined_nsr,25,rmse,0.1894626832914066,0.1659689189631624,0.200416724049505,282,5000,7,20260816,20260841
GNN,combined_nsr,26,rmse,0.1936080064129532,0.1694979737626132,0.2034939471230299,282,5000,7,20260816,20260842
GNN,combined_nsr,27,rmse,0.1993546837990723,0.1744152741854375,0.209762091714192,282,5000,7,20260816,20260843
GNN,combined_nsr,28,rmse,0.2047343184780734,0.1786997326939899,0.2150639454218496,282,5000,7,20260816,20260844
GNN,combined_nsr,29,rmse,0.2100528977550854,0.1842810910169191,0.2202220317265387,282,5000,7,20260816,20260845
GNN,combined_nsr,30,rmse,0.215042292718871,0.1878099029362712,0.2259635070559356,282,5000,7,20260816,20260846
GNN,barents,1,rmse,0.0116752471445114,0.0079526575966157,0.0141207744108665,282,5000,7,20260816,20260817
GNN,barents,2,rmse,0.0173522753510948,0.011712975983941,0.0210397115169094,282,5000,7,20260816,20260818
GNN,barents,3,rmse,0.0221804536210093,0.0151824180696024,0.0269031098443587,282,5000,7,20260816,20260819
GNN,barents,4,rmse,0.0265807774834556,0.018125858204842,0.0328374628715924,282,5000,7,20260816,20260820
GNN,barents,5,rmse,0.0305061207668595,0.0204572046140661,0.0376763219135764,282,5000,7,20260816,20260821
GNN,barents,6,rmse,0.0339772163041195,0.0230250152629353,0.041687922307992,282,5000,7,20260816,20260822
GNN,barents,7,rmse,0.0373034428381149,0.0248266523575084,0.0463269254722622,282,5000,7,20260816,20260823
GNN,barents,8,rmse,0.0401021744768638,0.0268632076887101,0.0493721867056546,282,5000,7,20260816,20260824
GNN,barents,9,rmse,0.0424012242958383,0.0285584513450805,0.0524541692412244,282,5000,7,20260816,20260825
GNN,barents,10,rmse,0.0444525773269606,0.029516942114982,0.0558695644861739,282,5000,7,20260816,20260826
GNN,barents,11,rmse,0.0462123869835855,0.0306136625811314,0.0581645338979654,282,5000,7,20260816,20260827
GNN,barents,12,rmse,0.0485596247875093,0.0320953187894652,0.0609505512815593,282,5000,7,20260816,20260828
GNN,barents,13,rmse,0.0505375555805873,0.0332766011827076,0.0644023882602876,282,5000,7,20260816,20260829
GNN,barents,14,rmse,0.0530679347134929,0.0353528467926818,0.0669201159192818,282,5000,7,20260816,20260830
GNN,barents,15,rmse,0.0554776398386056,0.036610234295743,0.0707468218133959,282,5000,7,20260816,20260831
GNN,barents,16,rmse,0.0573647672839795,0.0378286746983516,0.0731371678315925,282,5000,7,20260816,20260832
GNN,barents,17,rmse,0.0598660295190041,0.0396515643489666,0.0773897106337115,282,5000,7,20260816,20260833
GNN,barents,18,rmse,0.0619000217679842,0.0415013369712285,0.0795552357821615,282,5000,7,20260816,20260834
GNN,barents,19,rmse,0.0639548314057945,0.0415471693965882,0.0822636390281749,282,5000,7,20260816,20260835
GNN,barents,20,rmse,0.0658553619255884,0.0434251629124338,0.0853543761945052,282,5000,7,20260816,20260836
GNN,barents,21,rmse,0.0681458468371958,0.0446767019264451,0.0874931732742254,282,5000,7,20260816,20260837
GNN,barents,22,rmse,0.0697804173288431,0.0465743179030914,0.0893910220340402,282,5000,7,20260816,20260838
GNN,barents,23,rmse,0.0716756259632474,0.0478477127147255,0.092322208465225,282,5000,7,20260816,20260839
GNN,barents,24,rmse,0.0734115372622596,0.0489249013995935,0.0947215914826441,282,5000,7,20260816,20260840
GNN,barents,25,rmse,0.0752927038573483,0.0510524380270965,0.0977365285697598,282,5000,7,20260816,20260841
GNN,barents,26,rmse,0.0770817614173953,0.0519840279838558,0.0996944575719589,282,5000,7,20260816,20260842
GNN,barents,27,rmse,0.0798058081008686,0.0545212854096358,0.1017487734241505,282,5000,7,20260816,20260843
GNN,barents,28,rmse,0.0820245857060779,0.0567753165551404,0.1049481538075611,282,5000,7,20260816,20260844
GNN,barents,29,rmse,0.0842177242349103,0.0587492732914865,0.1067067994483386,282,5000,7,20260816,20260845
GNN,barents,30,rmse,0.0864087061624483,0.0606501931955192,0.1090139674350683,282,5000,7,20260816,20260846
GNN,kara,1,rmse,0.024655757504941,0.018330310417053,0.0287745393848363,282,5000,7,20260816,20260817
GNN,kara,2,rmse,0.0373832926439349,0.0283499362137775,0.0431000302161031,282,5000,7,20260816,20260818
GNN,kara,3,rmse,0.0482839494253766,0.0370772542521524,0.055126007411594,282,5000,7,20260816,20260819
GNN,kara,4,rmse,0.0582959269623031,0.0450523490052075,0.06658122470673,282,5000,7,20260816,20260820
GNN,kara,5,rmse,0.0673558018828065,0.0514666127917871,0.0765252348839812,282,5000,7,20260816,20260821
GNN,kara,6,rmse,0.075871945300285,0.05912320379306,0.0861533086293368,282,5000,7,20260816,20260822
GNN,kara,7,rmse,0.0840364159909595,0.0652247222692671,0.0948158888381617,282,5000,7,20260816,20260823
GNN,kara,8,rmse,0.0908556023569959,0.0711469121024239,0.1011186142203035,282,5000,7,20260816,20260824
GNN,kara,9,rmse,0.0970880958645752,0.0772021640189141,0.1087047865544612,282,5000,7,20260816,20260825
GNN,kara,10,rmse,0.1023754278987704,0.0817103137314011,0.1141292297763073,282,5000,7,20260816,20260826
GNN,kara,11,rmse,0.1069477564536181,0.0867335226943317,0.1181146747446511,282,5000,7,20260816,20260827
GNN,kara,12,rmse,0.1124771809939737,0.0911278475607093,0.1243320147351976,282,5000,7,20260816,20260828
GNN,kara,13,rmse,0.1171544137117943,0.0961721965448528,0.1299353657250854,282,5000,7,20260816,20260829
GNN,kara,14,rmse,0.1221041456372581,0.0999333109784878,0.1340562330906804,282,5000,7,20260816,20260830
GNN,kara,15,rmse,0.1268524190537136,0.1044303880666078,0.1392680001667187,282,5000,7,20260816,20260831
GNN,kara,16,rmse,0.1308863184983226,0.1082767836869842,0.1434642480002657,282,5000,7,20260816,20260832
GNN,kara,17,rmse,0.1357114506128578,0.1126802491617446,0.1478375544331317,282,5000,7,20260816,20260833
GNN,kara,18,rmse,0.1397219058166058,0.1169799159240709,0.1523667520984375,282,5000,7,20260816,20260834
GNN,kara,19,rmse,0.1436428659158089,0.1200618855686599,0.1563679163991288,282,5000,7,20260816,20260835
GNN,kara,20,rmse,0.1474243663873704,0.1235104420484259,0.160079706382342,282,5000,7,20260816,20260836
GNN,kara,21,rmse,0.152026667082324,0.1273215196122008,0.1650347662031314,282,5000,7,20260816,20260837
GNN,kara,22,rmse,0.1552565649348883,0.130231899528636,0.1678309437004109,282,5000,7,20260816,20260838
GNN,kara,23,rmse,0.1592510698627655,0.1338071719908302,0.1725768821012673,282,5000,7,20260816,20260839
GNN,kara,24,rmse,0.1635524557622915,0.1369122798167305,0.1758379196213308,282,5000,7,20260816,20260840
GNN,kara,25,rmse,0.1677753846592729,0.1410903856515186,0.1806359166578655,282,5000,7,20260816,20260841
GNN,kara,26,rmse,0.1713084701832054,0.1437130680373353,0.1836501938399283,282,5000,7,20260816,20260842
GNN,kara,27,rmse,0.1765212574066114,0.1481445572575276,0.1889288463294504,282,5000,7,20260816,20260843
GNN,kara,28,rmse,0.1810065478403908,0.151103510651503,0.1938178094892268,282,5000,7,20260816,20260844
GNN,kara,29,rmse,0.1854336787039016,0.1544129050608811,0.1988881657802838,282,5000,7,20260816,20260845
GNN,kara,30,rmse,0.1892415450229312,0.156127997661764,0.2034596558648313,282,5000,7,20260816,20260846
GNN,laptev,1,rmse,0.0281870135624316,0.0228654944021627,0.0327779785648474,282,5000,7,20260816,20260817
GNN,laptev,2,rmse,0.0434489332916801,0.0349432676343773,0.0500372375946788,282,5000,7,20260816,20260818
GNN,laptev,3,rmse,0.0556419176850673,0.0449507744620892,0.0636845631347571,282,5000,7,20260816,20260819
GNN,laptev,4,rmse,0.0663072507047468,0.0534672444520789,0.0760136877422798,282,5000,7,20260816,20260820
GNN,laptev,5,rmse,0.0758439652416199,0.0609979491963211,0.0871426773895031,282,5000,7,20260816,20260821
GNN,laptev,6,rmse,0.0847572772320598,0.0674707068350518,0.097201900731478,282,5000,7,20260816,20260822
GNN,laptev,7,rmse,0.0933869750943045,0.0750955919659739,0.1073765152305429,282,5000,7,20260816,20260823
GNN,laptev,8,rmse,0.1011760564385827,0.0812417822951578,0.1159473777199713,282,5000,7,20260816,20260824
GNN,laptev,9,rmse,0.1085054567585315,0.0875519734174614,0.1239305287738979,282,5000,7,20260816,20260825
GNN,laptev,10,rmse,0.1153744359434091,0.0921734154201427,0.1317409000944666,282,5000,7,20260816,20260826
GNN,laptev,11,rmse,0.1217262153721897,0.0980355045316841,0.1393618994424771,282,5000,7,20260816,20260827
GNN,laptev,12,rmse,0.1283413805253195,0.1030610717832625,0.1466539104439312,282,5000,7,20260816,20260828
GNN,laptev,13,rmse,0.1346153349865304,0.1082214076566404,0.1552199697826152,282,5000,7,20260816,20260829
GNN,laptev,14,rmse,0.1406387674999925,0.1126164901080124,0.1630062789174508,282,5000,7,20260816,20260830
GNN,laptev,15,rmse,0.1467344106970396,0.1172710030574197,0.1712258051144798,282,5000,7,20260816,20260831
GNN,laptev,16,rmse,0.1529790695446379,0.1216514271147843,0.1777870414169958,282,5000,7,20260816,20260832
GNN,laptev,17,rmse,0.1594389820463031,0.1262427126190492,0.1861370684291874,282,5000,7,20260816,20260833
GNN,laptev,18,rmse,0.1657510470832522,0.1311371017816324,0.1931411170010972,282,5000,7,20260816,20260834
GNN,laptev,19,rmse,0.1722004082368279,0.13557960171611,0.199873249828561,282,5000,7,20260816,20260835
GNN,laptev,20,rmse,0.1780807845779143,0.1396855594860666,0.2045712141268095,282,5000,7,20260816,20260836
GNN,laptev,21,rmse,0.1840952201386655,0.1439802886787322,0.2120480604021645,282,5000,7,20260816,20260837
GNN,laptev,22,rmse,0.1897178919951846,0.1494795677223929,0.2168100393916313,282,5000,7,20260816,20260838
GNN,laptev,23,rmse,0.1959361761508967,0.1555580058548994,0.2217598274813812,282,5000,7,20260816,20260839
GNN,laptev,24,rmse,0.2019978900672328,0.160348488587418,0.2285129304729616,282,5000,7,20260816,20260840
GNN,laptev,25,rmse,0.2081136070466454,0.1656330618320542,0.2328377290965994,282,5000,7,20260816,20260841
GNN,laptev,26,rmse,0.2140628509522814,0.1709489818267645,0.2373157481803677,282,5000,7,20260816,20260842
