model,analysis_family,category,lead_day,rmse_mean,n_initializations
GNN,initial_gradient,high,25,0.24222888299113687,282
GNN,initial_gradient,high,26,0.2468819011639756,282
GNN,initial_gradient,high,27,0.2519674306427666,282
GNN,initial_gradient,high,28,0.25699540374638574,282
GNN,initial_gradient,high,29,0.2617059119857658,282
GNN,initial_gradient,high,30,0.26614958228041385,282
GNN,initial_gradient,low,1,0.007603552621636696,282
GNN,initial_gradient,low,2,0.01139215331419812,282
GNN,initial_gradient,low,3,0.015216155849339951,282
GNN,initial_gradient,low,4,0.018324943600387156,282
GNN,initial_gradient,low,5,0.022277255704169243,282
GNN,initial_gradient,low,6,0.025417356827050177,282
GNN,initial_gradient,low,7,0.02945985197645764,282
GNN,initial_gradient,low,8,0.03236117737794491,282
GNN,initial_gradient,low,9,0.03555203443708767,282
GNN,initial_gradient,low,10,0.03789618273580719,282
GNN,initial_gradient,low,11,0.040788061042069425,282
GNN,initial_gradient,low,12,0.043392762452722375,282
GNN,initial_gradient,low,13,0.04590605115037106,282
GNN,initial_gradient,low,14,0.049785468638816305,282
GNN,initial_gradient,low,15,0.052669732989806,282
GNN,initial_gradient,low,16,0.05527785706017076,282
GNN,initial_gradient,low,17,0.05863270102276423,282
GNN,initial_gradient,low,18,0.060945377537495495,282
GNN,initial_gradient,low,19,0.06393309239694421,282
GNN,initial_gradient,low,20,0.0668567242950365,282
GNN,initial_gradient,low,21,0.07060403920477189,282
GNN,initial_gradient,low,22,0.07343717737029061,282
GNN,initial_gradient,low,23,0.07702801783041494,282
GNN,initial_gradient,low,24,0.08010954855138429,282
GNN,initial_gradient,low,25,0.08332751428884079,282
GNN,initial_gradient,low,26,0.0868435006091049,282
GNN,initial_gradient,low,27,0.09108444768605603,282
GNN,initial_gradient,low,28,0.09525107304815703,282
GNN,initial_gradient,low,29,0.09957894332626509,282
GNN,initial_gradient,low,30,0.10350044328582221,282
GNN,initial_gradient,moderate,1,0.022433391466304384,282
GNN,initial_gradient,moderate,2,0.03317800885009574,282
GNN,initial_gradient,moderate,3,0.04149637902237394,282
GNN,initial_gradient,moderate,4,0.048241290282446475,282
GNN,initial_gradient,moderate,5,0.05479284019963406,282
GNN,initial_gradient,moderate,6,0.06074242220779276,282
GNN,initial_gradient,moderate,7,0.06733758335352671,282
GNN,initial_gradient,moderate,8,0.07318863228399351,282
GNN,initial_gradient,moderate,9,0.07889143627602249,282
GNN,initial_gradient,moderate,10,0.08413972939300031,282
GNN,initial_gradient,moderate,11,0.08904072416300124,282
GNN,initial_gradient,moderate,12,0.09409804901770219,282
GNN,initial_gradient,moderate,13,0.09878229521903796,282
GNN,initial_gradient,moderate,14,0.10465891332926279,282
GNN,initial_gradient,moderate,15,0.1098019674803786,282
GNN,initial_gradient,moderate,16,0.11422663800794759,282
GNN,initial_gradient,moderate,17,0.11943239552164484,282
GNN,initial_gradient,moderate,18,0.12398202331624122,282
GNN,initial_gradient,moderate,19,0.12874444069123692,282
GNN,initial_gradient,moderate,20,0.13344181824548532,282
GNN,initial_gradient,moderate,21,0.13872774673295557,282
GNN,initial_gradient,moderate,22,0.14263703653787982,282
GNN,initial_gradient,moderate,23,0.1473246891412959,282
GNN,initial_gradient,moderate,24,0.15208665608594626,282
GNN,initial_gradient,moderate,25,0.15661814112093275,282
GNN,initial_gradient,moderate,26,0.16053696189780978,282
GNN,initial_gradient,moderate,27,0.16568551544049698,282
GNN,initial_gradient,moderate,28,0.170618230137443,282
GNN,initial_gradient,moderate,29,0.17541740490337035,282
GNN,initial_gradient,moderate,30,0.17980213226782524,282
GNN,initial_sit_class,medium_ice,1,0.03502988611451775,282
GNN,initial_sit_class,medium_ice,2,0.053940130337209805,282
GNN,initial_sit_class,medium_ice,3,0.06856960625110006,282
GNN,initial_sit_class,medium_ice,4,0.08141068293579548,282
GNN,initial_sit_class,medium_ice,5,0.09225976156016391,282
GNN,initial_sit_class,medium_ice,6,0.10285128996154817,282
GNN,initial_sit_class,medium_ice,7,0.11275389021173424,282
GNN,initial_sit_class,medium_ice,8,0.12209294411029767,282
GNN,initial_sit_class,medium_ice,9,0.13078584782067101,282
GNN,initial_sit_class,medium_ice,10,0.13979667803205734,282
GNN,initial_sit_class,medium_ice,11,0.14733996787094142,282
GNN,initial_sit_class,medium_ice,12,0.15573535155170268,282
GNN,initial_sit_class,medium_ice,13,0.16312292629041245,282
GNN,initial_sit_class,medium_ice,14,0.1709292494100551,282
GNN,initial_sit_class,medium_ice,15,0.17847869043357553,282
GNN,initial_sit_class,medium_ice,16,0.18538680414458983,282
GNN,initial_sit_class,medium_ice,17,0.19246821334399847,282
GNN,initial_sit_class,medium_ice,18,0.19937821272514678,282
GNN,initial_sit_class,medium_ice,19,0.20586148810563815,282
GNN,initial_sit_class,medium_ice,20,0.21215293867956986,282
GNN,initial_sit_class,medium_ice,21,0.21843742811954014,282
GNN,initial_sit_class,medium_ice,22,0.22405177085894115,282
GNN,initial_sit_class,medium_ice,23,0.22967592932824554,282
GNN,initial_sit_class,medium_ice,24,0.2354441887481456,282
GNN,initial_sit_class,medium_ice,25,0.24071076301323716,282
GNN,initial_sit_class,medium_ice,26,0.24559720615465397,282
GNN,initial_sit_class,medium_ice,27,0.25076204088014836,282
GNN,initial_sit_class,medium_ice,28,0.2559601521335746,282
GNN,initial_sit_class,medium_ice,29,0.2608119898039475,282
GNN,initial_sit_class,medium_ice,30,0.26576306110121695,282
GNN,initial_sit_class,open_water_no_ice,1,0.013645957047199023,282
GNN,initial_sit_class,open_water_no_ice,2,0.019637233809416014,282
GNN,initial_sit_class,open_water_no_ice,3,0.025124536989459302,282
GNN,initial_sit_class,open_water_no_ice,4,0.029455894618155416,282
GNN,initial_sit_class,open_water_no_ice,5,0.034379088604667,282
GNN,initial_sit_class,open_water_no_ice,6,0.038396097704915796,282
GNN,initial_sit_class,open_water_no_ice,7,0.043279736326130566,282
GNN,initial_sit_class,open_water_no_ice,8,0.04731812146188526,282
GNN,initial_sit_class,open_water_no_ice,9,0.05084576346194574,282
GNN,initial_sit_class,open_water_no_ice,10,0.053268052043406636,282
GNN,initial_sit_class,open_water_no_ice,11,0.05650895399111484,282
GNN,initial_sit_class,open_water_no_ice,12,0.06001963943229901,282
GNN,initial_sit_class,open_water_no_ice,13,0.06267982790206972,282
GNN,initial_sit_class,open_water_no_ice,14,0.06673849140773867,282
GNN,initial_sit_class,open_water_no_ice,15,0.070090993974157,282
GNN,initial_sit_class,open_water_no_ice,16,0.07241182463913666,282
GNN,initial_sit_class,open_water_no_ice,17,0.07630300061652817,282
GNN,initial_sit_class,open_water_no_ice,18,0.07892261580928589,282
GNN,initial_sit_class,open_water_no_ice,19,0.0819432164918798,282
GNN,initial_sit_class,open_water_no_ice,20,0.08482807390978889,282
GNN,initial_sit_class,open_water_no_ice,21,0.08868961540486575,282
GNN,initial_sit_class,open_water_no_ice,22,0.0912252432944286,282
GNN,initial_sit_class,open_water_no_ice,23,0.09484793585434036,282
GNN,initial_sit_class,open_water_no_ice,24,0.09774909888429217,282
GNN,initial_sit_class,open_water_no_ice,25,0.10150611312680813,282
GNN,initial_sit_class,open_water_no_ice,26,0.10477483929908868,282
GNN,initial_sit_class,open_water_no_ice,27,0.10921478951336568,282
GNN,initial_sit_class,open_water_no_ice,28,0.11389414289866485,282
GNN,initial_sit_class,open_water_no_ice,29,0.11820461057869634,282
GNN,initial_sit_class,open_water_no_ice,30,0.1219862116743664,282
GNN,initial_sit_class,thick_ice,1,0.032123643222316825,282
GNN,initial_sit_class,thick_ice,2,0.046285566489305,282
GNN,initial_sit_class,thick_ice,3,0.05599642240354701,282
GNN,initial_sit_class,thick_ice,4,0.06328697866311053,282
GNN,initial_sit_class,thick_ice,5,0.06929674724419368,282
GNN,initial_sit_class,thick_ice,6,0.07494259716273423,282
GNN,initial_sit_class,thick_ice,7,0.080037330132774,282
GNN,initial_sit_class,thick_ice,8,0.08529721533031687,282
GNN,initial_sit_class,thick_ice,9,0.09008763971706672,282
GNN,initial_sit_class,thick_ice,10,0.0947206173743612,282
GNN,initial_sit_class,thick_ice,11,0.09924184604124978,282
GNN,initial_sit_class,thick_ice,12,0.10316467079775206,282
GNN,initial_sit_class,thick_ice,13,0.10710061035295487,282
GNN,initial_sit_class,thick_ice,14,0.11114132893666812,282
GNN,initial_sit_class,thick_ice,15,0.11517565060768498,282
GNN,initial_sit_class,thick_ice,16,0.11913334488172837,282
GNN,initial_sit_class,thick_ice,17,0.12304176662513537,282
GNN,initial_sit_class,thick_ice,18,0.1269124655429592,282
GNN,initial_sit_class,thick_ice,19,0.13064798358435692,282
GNN,initial_sit_class,thick_ice,20,0.13467320369091146,282
GNN,initial_sit_class,thick_ice,21,0.13857398417357494,282
GNN,initial_sit_class,thick_ice,22,0.1432069087220381,282
GNN,initial_sit_class,thick_ice,23,0.1468082910573991,282
GNN,initial_sit_class,thick_ice,24,0.14970049830584153,282
GNN,initial_sit_class,thick_ice,25,0.15295497443824752,282
GNN,initial_sit_class,thick_ice,26,0.1569921050554901,282
GNN,initial_sit_class,thick_ice,27,0.15947192837583327,282
GNN,initial_sit_class,thick_ice,28,0.16259487404618045,282
GNN,initial_sit_class,thick_ice,29,0.16543088490010188,282
GNN,initial_sit_class,thick_ice,30,0.16854381222384132,282
GNN,initial_sit_class,thin_ice,1,0.05436431300894133,282
GNN,initial_sit_class,thin_ice,2,0.08097424434216459,282
GNN,initial_sit_class,thin_ice,3,0.10205039154758722,282
GNN,initial_sit_class,thin_ice,4,0.1207723191618805,282
GNN,initial_sit_class,thin_ice,5,0.13661118250370366,282
GNN,initial_sit_class,thin_ice,6,0.15215636693337983,282
GNN,initial_sit_class,thin_ice,7,0.1659242839057486,282
GNN,initial_sit_class,thin_ice,8,0.17727767113594195,282
GNN,initial_sit_class,thin_ice,9,0.18819173074642226,282
GNN,initial_sit_class,thin_ice,10,0.19811330607260028,282
GNN,initial_sit_class,thin_ice,11,0.20689093414766835,282
GNN,initial_sit_class,thin_ice,12,0.21770533644231257,282
GNN,initial_sit_class,thin_ice,13,0.2264112636729222,282
GNN,initial_sit_class,thin_ice,14,0.23401258370084485,282
GNN,initial_sit_class,thin_ice,15,0.2415183007166903,282
GNN,initial_sit_class,thin_ice,16,0.24839516096079473,282
GNN,initial_sit_class,thin_ice,17,0.2560434482742752,282
GNN,initial_sit_class,thin_ice,18,0.2628698524220249,282
GNN,initial_sit_class,thin_ice,19,0.26883436518150106,282
GNN,initial_sit_class,thin_ice,20,0.27418265819843535,282
GNN,initial_sit_class,thin_ice,21,0.27972452108999046,282
GNN,initial_sit_class,thin_ice,22,0.28404236053583637,282
GNN,initial_sit_class,thin_ice,23,0.2894216680145204,282
GNN,initial_sit_class,thin_ice,24,0.2946922047581141,282
GNN,initial_sit_class,thin_ice,25,0.30035792476305945,282
GNN,initial_sit_class,thin_ice,26,0.30494071658270816,282
GNN,initial_sit_class,thin_ice,27,0.31012807078858756,282
GNN,initial_sit_class,thin_ice,28,0.3149732274870568,282
GNN,initial_sit_class,thin_ice,29,0.3197740857048342,282
GNN,initial_sit_class,thin_ice,30,0.32389848367327795,282
GNN,initial_sit_x_wind,medium_thick_ice__high_upper_tail_wind,1,0.03463157423855468,282
GNN,initial_sit_x_wind,medium_thick_ice__high_upper_tail_wind,2,0.05320601719645481,282
GNN,initial_sit_x_wind,medium_thick_ice__high_upper_tail_wind,3,0.06644794463696099,282
GNN,initial_sit_x_wind,medium_thick_ice__high_upper_tail_wind,4,0.07808574515305598,282
GNN,initial_sit_x_wind,medium_thick_ice__high_upper_tail_wind,5,0.08754490361098496,282
GNN,initial_sit_x_wind,medium_thick_ice__high_upper_tail_wind,6,0.09621657709535268,282
GNN,initial_sit_x_wind,medium_thick_ice__high_upper_tail_wind,7,0.10459064913604663,282
GNN,initial_sit_x_wind,medium_thick_ice__high_upper_tail_wind,8,0.11244169085186305,282
GNN,initial_sit_x_wind,medium_thick_ice__high_upper_tail_wind,9,0.11954685292537634,282
GNN,initial_sit_x_wind,medium_thick_ice__high_upper_tail_wind,10,0.12698650569143546,282
GNN,initial_sit_x_wind,medium_thick_ice__high_upper_tail_wind,11,0.1330889050943219,282
GNN,initial_sit_x_wind,medium_thick_ice__high_upper_tail_wind,12,0.1390072900597195,282
GNN,initial_sit_x_wind,medium_thick_ice__high_upper_tail_wind,13,0.14453914778312346,282
GNN,initial_sit_x_wind,medium_thick_ice__high_upper_tail_wind,14,0.15075497996363696,282
GNN,initial_sit_x_wind,medium_thick_ice__high_upper_tail_wind,15,0.1569054475849147,282
GNN,initial_sit_x_wind,medium_thick_ice__high_upper_tail_wind,16,0.1626863479332298,282
GNN,initial_sit_x_wind,medium_thick_ice__high_upper_tail_wind,17,0.16781053624679615,282
GNN,initial_sit_x_wind,medium_thick_ice__high_upper_tail_wind,18,0.17377123703350386,282
GNN,initial_sit_x_wind,medium_thick_ice__high_upper_tail_wind,19,0.1795238304385881,282
GNN,initial_sit_x_wind,medium_thick_ice__high_upper_tail_wind,20,0.1842922712914804,282
GNN,initial_sit_x_wind,medium_thick_ice__high_upper_tail_wind,21,0.1891335907816529,282
GNN,initial_sit_x_wind,medium_thick_ice__high_upper_tail_wind,22,0.1943663031951627,282
GNN,initial_sit_x_wind,medium_thick_ice__high_upper_tail_wind,23,0.19935542863262204,282
GNN,initial_sit_x_wind,medium_thick_ice__high_upper_tail_wind,24,0.2040852731697805,282
GNN,initial_sit_x_wind,medium_thick_ice__high_upper_tail_wind,25,0.2085085833540851,282
GNN,initial_sit_x_wind,medium_thick_ice__high_upper_tail_wind,26,0.2132252080081615,282
GNN,initial_sit_x_wind,medium_thick_ice__high_upper_tail_wind,27,0.2176176193589662,282
GNN,initial_sit_x_wind,medium_thick_ice__high_upper_tail_wind,28,0.22210120150246362,282
GNN,initial_sit_x_wind,medium_thick_ice__high_upper_tail_wind,29,0.22649556538163818,282
GNN,initial_sit_x_wind,medium_thick_ice__high_upper_tail_wind,30,0.23108062645678468,282
GNN,initial_sit_x_wind,medium_thick_ice__lower_middle_wind,1,0.03400873697000268,282
GNN,initial_sit_x_wind,medium_thick_ice__lower_middle_wind,2,0.05123531260440528,282
GNN,initial_sit_x_wind,medium_thick_ice__lower_middle_wind,3,0.06458438908699492,282
GNN,initial_sit_x_wind,medium_thick_ice__lower_middle_wind,4,0.0758991322063732,282
GNN,initial_sit_x_wind,medium_thick_ice__lower_middle_wind,5,0.08543376139743793,282
GNN,initial_sit_x_wind,medium_thick_ice__lower_middle_wind,6,0.09495350863891486,282
GNN,initial_sit_x_wind,medium_thick_ice__lower_middle_wind,7,0.1037035777407741,282
GNN,initial_sit_x_wind,medium_thick_ice__lower_middle_wind,8,0.11206981066194072,282
GNN,initial_sit_x_wind,medium_thick_ice__lower_middle_wind,9,0.11976310310903152,282
GNN,initial_sit_x_wind,medium_thick_ice__lower_middle_wind,10,0.1277403072498504,282
GNN,initial_sit_x_wind,medium_thick_ice__lower_middle_wind,11,0.13467922895527684,282
GNN,initial_sit_x_wind,medium_thick_ice__lower_middle_wind,12,0.14228491897395273,282
GNN,initial_sit_x_wind,medium_thick_ice__lower_middle_wind,13,0.14895366979101843,282
GNN,initial_sit_x_wind,medium_thick_ice__lower_middle_wind,14,0.15590487891449298,282
GNN,initial_sit_x_wind,medium_thick_ice__lower_middle_wind,15,0.16266633247422527,282
GNN,initial_sit_x_wind,medium_thick_ice__lower_middle_wind,16,0.16891836900220686,282
GNN,initial_sit_x_wind,medium_thick_ice__lower_middle_wind,17,0.17561795057884802,282
GNN,initial_sit_x_wind,medium_thick_ice__lower_middle_wind,18,0.18187290016023372,282
GNN,initial_sit_x_wind,medium_thick_ice__lower_middle_wind,19,0.18770785130760462,282
GNN,initial_sit_x_wind,medium_thick_ice__lower_middle_wind,20,0.1938027835034458,282
GNN,initial_sit_x_wind,medium_thick_ice__lower_middle_wind,21,0.19995789157248267,282
GNN,initial_sit_x_wind,medium_thick_ice__lower_middle_wind,22,0.20539962201840573,282
GNN,initial_sit_x_wind,medium_thick_ice__lower_middle_wind,23,0.2106222144514078,282
GNN,initial_sit_x_wind,medium_thick_ice__lower_middle_wind,24,0.2159759802898183,282
GNN,initial_sit_x_wind,medium_thick_ice__lower_middle_wind,25,0.22097702333978433,282
GNN,initial_sit_x_wind,medium_thick_ice__lower_middle_wind,26,0.22572130772637528,282
GNN,initial_sit_x_wind,medium_thick_ice__lower_middle_wind,27,0.23047027480245105,282
GNN,initial_sit_x_wind,medium_thick_ice__lower_middle_wind,28,0.2353909366892115,282
GNN,initial_sit_x_wind,medium_thick_ice__lower_middle_wind,29,0.2398090982202535,282
GNN,initial_sit_x_wind,medium_thick_ice__lower_middle_wind,30,0.24431691924144705,282
GNN,initial_sit_x_wind,thin_ice__high_upper_tail_wind,1,0.05829203061550004,282
GNN,initial_sit_x_wind,thin_ice__high_upper_tail_wind,2,0.09012969438033326,282
GNN,initial_sit_x_wind,thin_ice__high_upper_tail_wind,3,0.1121791002092424,282
GNN,initial_sit_x_wind,thin_ice__high_upper_tail_wind,4,0.13138090699737895,282
GNN,initial_sit_x_wind,thin_ice__high_upper_tail_wind,5,0.14587053888272702,282
GNN,initial_sit_x_wind,thin_ice__high_upper_tail_wind,6,0.16084719222653124,282
GNN,initial_sit_x_wind,thin_ice__high_upper_tail_wind,7,0.17329351986403715,282
GNN,initial_sit_x_wind,thin_ice__high_upper_tail_wind,8,0.18302417786546593,282
GNN,initial_sit_x_wind,thin_ice__high_upper_tail_wind,9,0.1919498284696108,282
GNN,initial_sit_x_wind,thin_ice__high_upper_tail_wind,10,0.20071793970599944,282
GNN,initial_sit_x_wind,thin_ice__high_upper_tail_wind,11,0.2081716349994326,282
GNN,initial_sit_x_wind,thin_ice__high_upper_tail_wind,12,0.2179847114965491,282
GNN,initial_sit_x_wind,thin_ice__high_upper_tail_wind,13,0.22615586255854359,282
GNN,initial_sit_x_wind,thin_ice__high_upper_tail_wind,14,0.23258143286125516,282
GNN,initial_sit_x_wind,thin_ice__high_upper_tail_wind,15,0.23906471665239146,282
GNN,initial_sit_x_wind,thin_ice__high_upper_tail_wind,16,0.24494410548461906,282
GNN,initial_sit_x_wind,thin_ice__high_upper_tail_wind,17,0.25214662181695985,282
GNN,initial_sit_x_wind,thin_ice__high_upper_tail_wind,18,0.2590239338190874,282
GNN,initial_sit_x_wind,thin_ice__high_upper_tail_wind,19,0.26431941018675403,282
GNN,initial_sit_x_wind,thin_ice__high_upper_tail_wind,20,0.26937250093550635,282
GNN,initial_sit_x_wind,thin_ice__high_upper_tail_wind,21,0.274685804124078,282
GNN,initial_sit_x_wind,thin_ice__high_upper_tail_wind,22,0.2791928403325825,282
GNN,initial_sit_x_wind,thin_ice__high_upper_tail_wind,23,0.2844961136375072,282
GNN,initial_sit_x_wind,thin_ice__high_upper_tail_wind,24,0.2897879409374994,282
GNN,initial_sit_x_wind,thin_ice__high_upper_tail_wind,25,0.2954288541299676,282
GNN,initial_sit_x_wind,thin_ice__high_upper_tail_wind,26,0.30041490529161474,282
GNN,initial_sit_x_wind,thin_ice__high_upper_tail_wind,27,0.30569939917053546,282
GNN,initial_sit_x_wind,thin_ice__high_upper_tail_wind,28,0.3104970278998526,282
GNN,initial_sit_x_wind,thin_ice__high_upper_tail_wind,29,0.31472910298067225,282
GNN,initial_sit_x_wind,thin_ice__high_upper_tail_wind,30,0.31795685606141166,282
GNN,initial_sit_x_wind,thin_ice__lower_middle_wind,1,0.05241258171619742,282
GNN,initial_sit_x_wind,thin_ice__lower_middle_wind,2,0.07710664550120631,282
GNN,initial_sit_x_wind,thin_ice__lower_middle_wind,3,0.09786407173057575,282
GNN,initial_sit_x_wind,thin_ice__lower_middle_wind,4,0.11658356113427783,282
GNN,initial_sit_x_wind,thin_ice__lower_middle_wind,5,0.13309651987699828,282
GNN,initial_sit_x_wind,thin_ice__lower_middle_wind,6,0.14885278332538518,282
GNN,initial_sit_x_wind,thin_ice__lower_middle_wind,7,0.16291402426695095,282
GNN,initial_sit_x_wind,thin_ice__lower_middle_wind,8,0.17485497236616987,282
GNN,initial_sit_x_wind,thin_ice__lower_middle_wind,9,0.18624417475544627,282
GNN,initial_sit_x_wind,thin_ice__lower_middle_wind,10,0.19649219549789054,282
GNN,initial_sit_x_wind,thin_ice__lower_middle_wind,11,0.20561636630697952,282
GNN,initial_sit_x_wind,thin_ice__lower_middle_wind,12,0.2166143990741435,282
GNN,initial_sit_x_wind,thin_ice__lower_middle_wind,13,0.22521071794077838,282
GNN,initial_sit_x_wind,thin_ice__lower_middle_wind,14,0.23299514149878536,282
GNN,initial_sit_x_wind,thin_ice__lower_middle_wind,15,0.24076884445172037,282
GNN,initial_sit_x_wind,thin_ice__lower_middle_wind,16,0.24777217393811599,282
GNN,initial_sit_x_wind,thin_ice__lower_middle_wind,17,0.25559363090985954,282
GNN,initial_sit_x_wind,thin_ice__lower_middle_wind,18,0.262387192383629,282
GNN,initial_sit_x_wind,thin_ice__lower_middle_wind,19,0.26861512318795394,282
GNN,initial_sit_x_wind,thin_ice__lower_middle_wind,20,0.2740384856000439,282
GNN,initial_sit_x_wind,thin_ice__lower_middle_wind,21,0.27958923832719784,282
GNN,initial_sit_x_wind,thin_ice__lower_middle_wind,22,0.28370449053187347,282
GNN,initial_sit_x_wind,thin_ice__lower_middle_wind,23,0.28902220001055956,282
GNN,initial_sit_x_wind,thin_ice__lower_middle_wind,24,0.29417424226210953,282
GNN,initial_sit_x_wind,thin_ice__lower_middle_wind,25,0.29969268119405745,282
GNN,initial_sit_x_wind,thin_ice__lower_middle_wind,26,0.3040448647455438,282
GNN,initial_sit_x_wind,thin_ice__lower_middle_wind,27,0.308988930680712,282
GNN,initial_sit_x_wind,thin_ice__lower_middle_wind,28,0.3137018147139975,282
GNN,initial_sit_x_wind,thin_ice__lower_middle_wind,29,0.31852896250111107,282
GNN,initial_sit_x_wind,thin_ice__lower_middle_wind,30,0.32293026773580674,282
Three-model equal mean,initial_gradient,extreme,1,0.046982001059730355,282
Three-model equal mean,initial_gradient,extreme,2,0.0683206571791565,282
Three-model equal mean,initial_gradient,extreme,3,0.08470092437961176,282
Three-model equal mean,initial_gradient,extreme,4,0.09837012588887943,282
Three-model equal mean,initial_gradient,extreme,5,0.1098285773179661,282
Three-model equal mean,initial_gradient,extreme,6,0.12003014154159904,282
Three-model equal mean,initial_gradient,extreme,7,0.12902955727832274,282
Three-model equal mean,initial_gradient,extreme,8,0.1366711191378518,282
Three-model equal mean,initial_gradient,extreme,9,0.14345725092060094,282
Three-model equal mean,initial_gradient,extreme,10,0.14949522954766853,282
Three-model equal mean,initial_gradient,extreme,11,0.15488617328444082,282
Three-model equal mean,initial_gradient,extreme,12,0.1603404655408705,282
Three-model equal mean,initial_gradient,extreme,13,0.16510994490118483,282
Three-model equal mean,initial_gradient,extreme,14,0.16952817882350008,282
Three-model equal mean,initial_gradient,extreme,15,0.17388268643761792,282
Three-model equal mean,initial_gradient,extreme,16,0.1778764586008162,282
Three-model equal mean,initial_gradient,extreme,17,0.18202422418156403,282
Three-model equal mean,initial_gradient,extreme,18,0.18574152214873274,282
Three-model equal mean,initial_gradient,extreme,19,0.1891170251334091,282
Three-model equal mean,initial_gradient,extreme,20,0.19228426522180864,282
Three-model equal mean,initial_gradient,extreme,21,0.19523478655912826,282
Three-model equal mean,initial_gradient,extreme,22,0.1979179126132857,282
Three-model equal mean,initial_gradient,extreme,23,0.2007078587681584,282
Three-model equal mean,initial_gradient,extreme,24,0.20334239347651858,282
Three-model equal mean,initial_gradient,extreme,25,0.20600805409929704,282
Three-model equal mean,initial_gradient,extreme,26,0.20837758330267986,282
Three-model equal mean,initial_gradient,extreme,27,0.2107370156334001,282
Three-model equal mean,initial_gradient,extreme,28,0.21298659201205938,282
Three-model equal mean,initial_gradient,extreme,29,0.21508912532000501,282
Three-model equal mean,initial_gradient,extreme,30,0.21700821443270477,282
Three-model equal mean,initial_gradient,high,1,0.035353117867949584,282
Three-model equal mean,initial_gradient,high,2,0.05200880101946576,282
Three-model equal mean,initial_gradient,high,3,0.06426906620691814,282
Three-model equal mean,initial_gradient,high,4,0.07434539162313059,282
Three-model equal mean,initial_gradient,high,5,0.08302940444043791,282
Three-model equal mean,initial_gradient,high,6,0.09107120677479319,282
Three-model equal mean,initial_gradient,high,7,0.09850065095761586,282
Three-model equal mean,initial_gradient,high,8,0.10532524469827591,282
Three-model equal mean,initial_gradient,high,9,0.1116385380217527,282
Three-model equal mean,initial_gradient,high,10,0.11756425145671563,282
Three-model equal mean,initial_gradient,high,11,0.12293355130690148,282
Three-model equal mean,initial_gradient,high,12,0.12823905851534115,282
Three-model equal mean,initial_gradient,high,13,0.13310931212273866,282
Three-model equal mean,initial_gradient,high,14,0.13793969639216339,282
Three-model equal mean,initial_gradient,high,15,0.14254874612907883,282
Three-model equal mean,initial_gradient,high,16,0.14678133108090713,282
Three-model equal mean,initial_gradient,high,17,0.15115157449679312,282
Three-model equal mean,initial_gradient,high,18,0.15526384351415712,282
Three-model equal mean,initial_gradient,high,19,0.15913138944946645,282
Three-model equal mean,initial_gradient,high,20,0.16286409787061654,282
Three-model equal mean,initial_gradient,high,21,0.16650077408597688,282
Three-model equal mean,initial_gradient,high,22,0.1698678448685264,282
Three-model equal mean,initial_gradient,high,23,0.17314171864469485,282
Three-model equal mean,initial_gradient,high,24,0.1763178521916581,282
Three-model equal mean,initial_gradient,high,25,0.17937923247732493,282
Three-model equal mean,initial_gradient,high,26,0.18213410514616427,282
Three-model equal mean,initial_gradient,high,27,0.1849454416851738,282
Three-model equal mean,initial_gradient,high,28,0.18765022524677696,282
Three-model equal mean,initial_gradient,high,29,0.19022472530976645,282
Three-model equal mean,initial_gradient,high,30,0.19266488811113003,282
Three-model equal mean,initial_gradient,low,1,0.006241543435834437,282
Three-model equal mean,initial_gradient,low,2,0.009027703485499526,282
Three-model equal mean,initial_gradient,low,3,0.011465963387324831,282
Three-model equal mean,initial_gradient,low,4,0.013575742030285998,282
Three-model equal mean,initial_gradient,low,5,0.015873851296954837,282
Three-model equal mean,initial_gradient,low,6,0.01787648320735791,282
Three-model equal mean,initial_gradient,low,7,0.020202253272437347,282
Three-model equal mean,initial_gradient,low,8,0.022070555049479065,282
Three-model equal mean,initial_gradient,low,9,0.024056160957073577,282
Three-model equal mean,initial_gradient,low,10,0.025790213703029172,282
Three-model equal mean,initial_gradient,low,11,0.027775700053380085,282
Three-model equal mean,initial_gradient,low,12,0.02964454842500628,282
Three-model equal mean,initial_gradient,low,13,0.03151140997224552,282
Three-model equal mean,initial_gradient,low,14,0.03378140452632552,282
Three-model equal mean,initial_gradient,low,15,0.03576142238176416,282
Three-model equal mean,initial_gradient,low,16,0.03765117750857052,282
Three-model equal mean,initial_gradient,low,17,0.03985987146037344,282
Three-model equal mean,initial_gradient,low,18,0.04184073682764409,282
Three-model equal mean,initial_gradient,low,19,0.044161114055863294,282
Three-model equal mean,initial_gradient,low,20,0.04659824433384528,282
Three-model equal mean,initial_gradient,low,21,0.04933157438323443,282
Three-model equal mean,initial_gradient,low,22,0.051846717218035666,282
Three-model equal mean,initial_gradient,low,23,0.05460644078045227,282
Three-model equal mean,initial_gradient,low,24,0.05722964526452929,282
Three-model equal mean,initial_gradient,low,25,0.05993600402101468,282
Three-model equal mean,initial_gradient,low,26,0.0628330881559948,282
Three-model equal mean,initial_gradient,low,27,0.06581249945108894,282
Three-model equal mean,initial_gradient,low,28,0.06898490587389298,282
Three-model equal mean,initial_gradient,low,29,0.07226759772010728,282
Three-model equal mean,initial_gradient,low,30,0.07541057626128607,282
Three-model equal mean,initial_gradient,moderate,1,0.021487382641576184,282
Three-model equal mean,initial_gradient,moderate,2,0.031248148263353932,282
